505,A Boxing Match,5,0989 Wava Turnpike:Humbertostad,254,2016-11-12 20:00,2016-11-12 23:00
506,Interested in showing historical places around the city,11,0989 Wava Turnpike:Humbertostad,254,2016-11-13 11:00,2016-11-13 14:00
507,Interested in showing historical places around the city,11,237 West Ports:West Jeniferview,255,2016-11-13 17:00,2016-11-13 20:00
508,A BasketBall match,3,237 West Ports:West Jeniferview,255,2016-11-12  6:00,2016-11-12  9:00
509,Interested in showing religious places around the city,12,237 West Ports:West Jeniferview,255,2016-11-14  8:00,2016-11-14 11:00
510,Interested in showing unique architecture around the city,10,60920 Fisher Stream:Port Gino,256,2016-11-12 15:00,2016-11-12 18:00
511,A Football match,1,06485 Hazel Divide:South Camryn,257,2016-11-14 15:00,2016-11-14 18:00
512,A Boxing Match,5,06485 Hazel Divide:South Camryn,257,2016-11-12  3:00,2016-11-12  6:00
513,Interested in showing historical places around the city,11,06485 Hazel Divide:South Camryn,257,2016-11-13  9:00,2016-11-13 12:00
514,A Football match,1,38889 Morissette Street:Urbanfurt,258,2016-11-13 10:00,2016-11-13 13:00
515,A Baseball match,2,38889 Morissette Street:Urbanfurt,258,2016-11-14 14:00,2016-11-14 17:00
516,An Ice Hockey Match,6,38889 Morissette Street:Urbanfurt,258,2016-11-12 15:00,2016-11-12 18:00
517,Trip to a fine art museum,9,890 Tony Highway:Bretberg,259,2016-11-12  6:00,2016-11-12  9:00
518,A Soccer Match,7,43550 Ferry Mount:West Owenburgh,260,2016-11-12 12:00,2016-11-12 15:00
519,A Music Concert,8,691 Paucek Vista:Pacochabury,261,2016-11-14 15:00,2016-11-14 18:00
520,Trip to a fine art museum,9,18913 Ryann Ranch:Port Martine,262,2016-11-12  3:00,2016-11-12  6:00
521,Interested in showing unique architecture around the city,10,18913 Ryann Ranch:Port Martine,262,2016-11-12  3:00,2016-11-12  6:00
522,A Music Concert,8,5946 Allie Fall:Romaside,263,2016-11-13  2:00,2016-11-13  5:00
523,A Bowling Tournament,4,5946 Allie Fall:Romaside,263,2016-11-12 10:00,2016-11-12 13:00
524,A Music Concert,8,5946 Allie Fall:Romaside,263,2016-11-12 12:00,2016-11-12 15:00
525,A BasketBall match,3,927 Jeffery Coves:Lake Renefort,264,2016-11-13 15:00,2016-11-13 18:00
526,A Football match,1,927 Jeffery Coves:Lake Renefort,264,2016-11-13 16:00,2016-11-13 19:00
527,Trip to a fine art museum,9,951 Will Villages:North Trinitybury,265,2016-11-14 12:00,2016-11-14 15:00
528,A BasketBall match,3,951 Will Villages:North Trinitybury,265,2016-11-12  8:00,2016-11-12 11:00
529,Interested in showing historical places around the city,11,97088 Brown Overpass:Vernerfort,266,2016-11-12  4:00,2016-11-12  7:00
530,Adventure trip,13,343 Amya Manors:Townehaven,267,2016-11-12  5:00,2016-11-12  8:00
531,Trip to a fine art museum,9,343 Amya Manors:Townehaven,267,2016-11-12 18:00,2016-11-12 21:00
532,A Music Concert,8,343 Amya Manors:Townehaven,267,2016-11-12  9:00,2016-11-12 12:00
533,Trip to a fine art museum,9,100 Everardo Divide:Nyasiaberg,268,2016-11-12 15:00,2016-11-12 18:00
534,A BasketBall match,3,100 Everardo Divide:Nyasiaberg,268,2016-11-13 19:00,2016-11-13 22:00
535,A Baseball match,2,5505 Stanton Inlet:East Jaimeside,269,2016-11-14  7:00,2016-11-14 10:00
536,An Ice Hockey Match,6,5505 Stanton Inlet:East Jaimeside,269,2016-11-14  1:00,2016-11-14  4:00
537,Adventure trip,13,053 Brooks Glens:South Loyce,270,2016-11-13 12:00,2016-11-13 15:00
538,A Music Concert,8,053 Brooks Glens:South Loyce,270,2016-11-13 10:00,2016-11-13 13:00
539,Interested in showing historical places around the city,11,934 Harber Drives:West Astridtown,271,2016-11-12 11:00,2016-11-12 14:00
540,Trip to a fine art museum,9,934 Harber Drives:West Astridtown,271,2016-11-13  8:00,2016-11-13 11:00
541,Interested in showing historical places around the city,11,934 Harber Drives:West Astridtown,271,2016-11-12 15:00,2016-11-12 18:00
542,Trip to a fine art museum,9,074 Kayli Ford:North Zaria,272,2016-11-13 17:00,2016-11-13 20:00
543,An Ice Hockey Match,6,074 Kayli Ford:North Zaria,272,2016-11-13  0:00,2016-11-13  3:00
544,Interested in showing religious places around the city,12,13473 Osbaldo Mount:North Humberto,273,2016-11-12 10:00,2016-11-12 13:00
545,A BasketBall match,3,13473 Osbaldo Mount:North Humberto,273,2016-11-14  5:00,2016-11-14  8:00
546,A Bowling Tournament,4,4226 Charley Island:Veumhaven,274,2016-11-13 17:00,2016-11-13 20:00
547,An Ice Hockey Match,6,4226 Charley Island:Veumhaven,274,2016-11-13 18:00,2016-11-13 21:00
548,A BasketBall match,3,478 Steuber Street:West Timmybury,275,2016-11-12  4:00,2016-11-12  7:00
549,Adventure trip,13,478 Steuber Street:West Timmybury,275,2016-11-12 11:00,2016-11-12 14:00
550,A Music Concert,8,478 Steuber Street:West Timmybury,275,2016-11-12 16:00,2016-11-12 19:00
551,A Music Concert,8,584 Konopelski Springs:Lake Jany,276,2016-11-13 18:00,2016-11-13 21:00
552,Interested in showing unique architecture around the city,10,623 McClure Manor:North Brian,277,2016-11-12 11:00,2016-11-12 14:00
553,Interested in showing historical places around the city,11,623 McClure Manor:North Brian,277,2016-11-13  7:00,2016-11-13 10:00
554,Trip to a fine art museum,9,623 McClure Manor:North Brian,277,2016-11-14 20:00,2016-11-14 23:00
555,A Music Concert,8,47868 Stroman Mission:Lake Trevabury,278,2016-11-12 13:00,2016-11-12 16:00
556,A Baseball match,2,567 Rhett Ranch:South Katarina,279,2016-11-13 19:00,2016-11-13 22:00
557,A Bowling Tournament,4,1182 Okuneva Glen:New Sebastian,280,2016-11-13  8:00,2016-11-13 11:00
558,A BasketBall match,3,50174 Sandra Drive:North Minnie,281,2016-11-13 11:00,2016-11-13 14:00
559,Adventure trip,13,50174 Sandra Drive:North Minnie,281,2016-11-14 11:00,2016-11-14 14:00
560,A Music Concert,8,50174 Sandra Drive:North Minnie,281,2016-11-12 10:00,2016-11-12 13:00
561,A BasketBall match,3,414 Burdette Forge:West Floshire,282,2016-11-12  4:00,2016-11-12  7:00
562,Adventure trip,13,414 Burdette Forge:West Floshire,282,2016-11-14 18:00,2016-11-14 21:00
563,Interested in showing unique architecture around the city,10,33600 Reid Lodge:West Angel,283,2016-11-14 10:00,2016-11-14 13:00
564,A Boxing Match,5,33600 Reid Lodge:West Angel,283,2016-11-14 16:00,2016-11-14 19:00
565,Interested in showing unique architecture around the city,10,33600 Reid Lodge:West Angel,283,2016-11-12 15:00,2016-11-12 18:00
566,An Ice Hockey Match,6,365 Stracke Walks:Port Verla,284,2016-11-14  3:00,2016-11-14  6:00
567,Interested in showing unique architecture around the city,10,7270 Cronin Ramp:Bartonstad,285,2016-11-14 19:00,2016-11-14 22:00
568,Interested in showing unique architecture around the city,10,9309 Gusikowski Underpass:Crystalland,286,2016-11-14  2:00,2016-11-14  5:00
569,Adventure trip,13,9309 Gusikowski Underpass:Crystalland,286,2016-11-12  7:00,2016-11-12 10:00
570,A Football match,1,9309 Gusikowski Underpass:Crystalland,286,2016-11-12 16:00,2016-11-12 19:00
571,A BasketBall match,3,346 Predovic Extension:Estachester,287,2016-11-12 16:00,2016-11-12 19:00
572,Interested in showing historical places around the city,11,84357 Hassan Extensions:Port Rodrickside,288,2016-11-12 17:00,2016-11-12 20:00
573,Interested in showing unique architecture around the city,10,83297 Franecki Dam:East Estevan,289,2016-11-12 11:00,2016-11-12 14:00
574,Trip to a fine art museum,9,83297 Franecki Dam:East Estevan,289,2016-11-12  3:00,2016-11-12  6:00
575,An Ice Hockey Match,6,83297 Franecki Dam:East Estevan,289,2016-11-14 19:00,2016-11-14 22:00
576,A BasketBall match,3,8164 Derek Isle:Port Mallie,290,2016-11-14 10:00,2016-11-14 13:00
577,Interested in showing religious places around the city,12,8164 Derek Isle:Port Mallie,290,2016-11-12 13:00,2016-11-12 16:00
578,Interested in showing religious places around the city,12,8164 Derek Isle:Port Mallie,290,2016-11-13  1:00,2016-11-13  4:00
579,A Baseball match,2,04729 Conn Extensions:Lake Kole,291,2016-11-13  2:00,2016-11-13  5:00
580,Interested in showing historical places around the city,11,5952 Sawayn Path:South Ahmadshire,292,2016-11-12  6:00,2016-11-12  9:00
581,A Football match,1,5952 Sawayn Path:South Ahmadshire,292,2016-11-12  0:00,2016-11-12  3:00
582,A Bowling Tournament,4,5952 Sawayn Path:South Ahmadshire,292,2016-11-14 14:00,2016-11-14 17:00
583,Interested in showing unique architecture around the city,10,315 Swaniawski Brooks:East Briannefurt,293,2016-11-12  4:00,2016-11-12  7:00
584,An Ice Hockey Match,6,315 Swaniawski Brooks:East Briannefurt,293,2016-11-12  1:00,2016-11-12  4:00
585,Interested in showing unique architecture around the city,10,315 Swaniawski Brooks:East Briannefurt,293,2016-11-13 18:00,2016-11-13 21:00
586,An Ice Hockey Match,6,09306 Mose Spring:Windlertown,294,2016-11-13 20:00,2016-11-13 23:00
587,A Soccer Match,7,09306 Mose Spring:Windlertown,294,2016-11-13 14:00,2016-11-13 17:00
588,A Soccer Match,7,09306 Mose Spring:Windlertown,294,2016-11-12 17:00,2016-11-12 20:00
589,An Ice Hockey Match,6,10766 Margarett Causeway:Trantowshire,295,2016-11-13  2:00,2016-11-13  5:00
590,An Ice Hockey Match,6,511 Turcotte Road:Gunnerport,296,2016-11-13 12:00,2016-11-13 15:00
591,A Football match,1,404 Doyle Hills:South Shayleeshire,297,2016-11-14 17:00,2016-11-14 20:00
592,Interested in showing religious places around the city,12,404 Doyle Hills:South Shayleeshire,297,2016-11-12 20:00,2016-11-12 23:00
593,Interested in showing unique architecture around the city,10,404 Doyle Hills:South Shayleeshire,297,2016-11-13 19:00,2016-11-13 22:00
594,A Baseball match,2,0341 McClure Pike:Edwardochester,298,2016-11-12  6:00,2016-11-12  9:00
595,A Football match,1,0341 McClure Pike:Edwardochester,298,2016-11-13  2:00,2016-11-13  5:00
596,An Ice Hockey Match,6,45567 Rossie Fields:Prosaccomouth,299,2016-11-14  8:00,2016-11-14 11:00
597,Trip to a fine art museum,9,810 Conn Causeway:New Pete,300,2016-11-12  2:00,2016-11-12  5:00
598,A Soccer Match,7,810 Conn Causeway:New Pete,300,2016-11-12  5:00,2016-11-12  8:00
599,A Baseball match,2,810 Conn Causeway:New Pete,300,2016-11-13  6:00,2016-11-13  9:00
600,A Boxing Match,5,7810 Mortimer Mill:West Bradleymouth,301,2016-11-13  3:00,2016-11-13  6:00
601,A Bowling Tournament,4,7810 Mortimer Mill:West Bradleymouth,301,2016-11-13 16:00,2016-11-13 19:00
602,A Boxing Match,5,7810 Mortimer Mill:West Bradleymouth,301,2016-11-12  1:00,2016-11-12  4:00
603,A Baseball match,2,7280 Reichert Common:Clydeside,302,2016-11-12  8:00,2016-11-12 11:00
604,Adventure trip,13,7280 Reichert Common:Clydeside,302,2016-11-14 17:00,2016-11-14 20:00
605,A Boxing Match,5,7280 Reichert Common:Clydeside,302,2016-11-13  6:00,2016-11-13  9:00
606,A Bowling Tournament,4,70282 Joel Lane:Hickleview,303,2016-11-12 16:00,2016-11-12 19:00
607,Adventure trip,13,842 Oceane Fork:Coopermouth,304,2016-11-12 20:00,2016-11-12 23:00
608,A Boxing Match,5,842 Oceane Fork:Coopermouth,304,2016-11-13 17:00,2016-11-13 20:00
609,A BasketBall match,3,842 Oceane Fork:Coopermouth,304,2016-11-13 13:00,2016-11-13 16:00
610,A Soccer Match,7,50995 Becker Haven:New Maritzafurt,305,2016-11-12  4:00,2016-11-12  7:00
611,A Baseball match,2,50995 Becker Haven:New Maritzafurt,305,2016-11-13 12:00,2016-11-13 15:00
612,Interested in showing unique architecture around the city,10,50995 Becker Haven:New Maritzafurt,305,2016-11-12  3:00,2016-11-12  6:00
613,A Music Concert,8,21965 Reichert Rapids:New Tessie,306,2016-11-13  6:00,2016-11-13  9:00
614,A BasketBall match,3,713 Cummings Grove:Kihnchester,307,2016-11-12 19:00,2016-11-12 22:00
615,Trip to a fine art museum,9,7772 Vaughn Station:East Dawson,308,2016-11-13 13:00,2016-11-13 16:00
616,A Football match,1,7772 Vaughn Station:East Dawson,308,2016-11-13 11:00,2016-11-13 14:00
617,A Soccer Match,7,80772 Ray Trail:Lake Delphiabury,309,2016-11-13  3:00,2016-11-13  6:00
618,A Boxing Match,5,80772 Ray Trail:Lake Delphiabury,309,2016-11-12  1:00,2016-11-12  4:00
619,A BasketBall match,3,80772 Ray Trail:Lake Delphiabury,309,2016-11-14  3:00,2016-11-14  6:00
620,A Football match,1,5419 Streich Locks:Lake Idellachester,310,2016-11-13 14:00,2016-11-13 17:00
621,A Bowling Tournament,4,49792 Mohr Knolls:Irwinhaven,311,2016-11-13  6:00,2016-11-13  9:00
622,A BasketBall match,3,49792 Mohr Knolls:Irwinhaven,311,2016-11-14  7:00,2016-11-14 10:00
623,A Soccer Match,7,4172 Pagac Parks:West Kathryntown,312,2016-11-14  2:00,2016-11-14  5:00
624,An Ice Hockey Match,6,4172 Pagac Parks:West Kathryntown,312,2016-11-12 14:00,2016-11-12 17:00
625,A Boxing Match,5,4172 Pagac Parks:West Kathryntown,312,2016-11-13 18:00,2016-11-13 21:00
626,An Ice Hockey Match,6,3160 Jimmie Lights:North Joany,313,2016-11-14  8:00,2016-11-14 11:00
627,A Baseball match,2,659 Consuelo Harbor:South Alishaburgh,314,2016-11-13  9:00,2016-11-13 12:00
628,A Football match,1,83154 Crist Spurs:Fletcherville,315,2016-11-13  5:00,2016-11-13  8:00
629,Interested in showing unique architecture around the city,10,83154 Crist Spurs:Fletcherville,315,2016-11-13 18:00,2016-11-13 21:00
630,A Music Concert,8,7306 Feeney Union:North Groverside,316,2016-11-14  4:00,2016-11-14  7:00
631,A Football match,1,7306 Feeney Union:North Groverside,316,2016-11-13 16:00,2016-11-13 19:00
632,Trip to a fine art museum,9,7306 Feeney Union:North Groverside,316,2016-11-14 11:00,2016-11-14 14:00
633,A Baseball match,2,1599 Pouros Camp:Yoshikoshire,317,2016-11-14  6:00,2016-11-14  9:00
634,A Boxing Match,5,1599 Pouros Camp:Yoshikoshire,317,2016-11-13  3:00,2016-11-13  6:00
635,A Music Concert,8,864 Monique Fords:New Gianni,318,2016-11-13 12:00,2016-11-13 15:00
636,A Soccer Match,7,864 Monique Fords:New Gianni,318,2016-11-12 11:00,2016-11-12 14:00
637,A Boxing Match,5,864 Monique Fords:New Gianni,318,2016-11-14 13:00,2016-11-14 16:00
638,A Boxing Match,5,4060 Dayana Gateway:Millieshire,319,2016-11-13  7:00,2016-11-13 10:00
639,Interested in showing unique architecture around the city,10,81276 Tessie River:South Cletus,320,2016-11-12 17:00,2016-11-12 20:00
640,Interested in showing unique architecture around the city,10,81276 Tessie River:South Cletus,320,2016-11-13 15:00,2016-11-13 18:00
641,A BasketBall match,3,81276 Tessie River:South Cletus,320,2016-11-12  2:00,2016-11-12  5:00
642,Trip to a fine art museum,9,226 Jesus Prairie:Armstrongport,321,2016-11-13 20:00,2016-11-13 23:00
643,Trip to a fine art museum,9,226 Jesus Prairie:Armstrongport,321,2016-11-13 19:00,2016-11-13 22:00
644,Interested in showing religious places around the city,12,226 Jesus Prairie:Armstrongport,321,2016-11-12 20:00,2016-11-12 23:00
645,A Boxing Match,5,3099 Herman Coves:Port Eulalia,322,2016-11-12  7:00,2016-11-12 10:00
646,A Football match,1,4976 Gerlach Mills:New Monty,323,2016-11-13  8:00,2016-11-13 11:00
647,A Bowling Tournament,4,4976 Gerlach Mills:New Monty,323,2016-11-14  0:00,2016-11-14  3:00
648,Interested in showing historical places around the city,11,747 Sawayn Ramp:Auermouth,324,2016-11-13  7:00,2016-11-13 10:00
649,An Ice Hockey Match,6,57920 Powlowski Stream:Zoiebury,325,2016-11-13 12:00,2016-11-13 15:00
650,A Soccer Match,7,57920 Powlowski Stream:Zoiebury,325,2016-11-12 20:00,2016-11-12 23:00
651,Trip to a fine art museum,9,57920 Powlowski Stream:Zoiebury,325,2016-11-13  9:00,2016-11-13 12:00
652,A Music Concert,8,664 Rosenbaum Drive:Bartelltown,326,2016-11-14  0:00,2016-11-14  3:00
653,Trip to a fine art museum,9,664 Rosenbaum Drive:Bartelltown,326,2016-11-14 11:00,2016-11-14 14:00
654,A Soccer Match,7,13042 Greenfelder Valleys:East Torreystad,327,2016-11-12 13:00,2016-11-12 16:00
655,A Baseball match,2,13042 Greenfelder Valleys:East Torreystad,327,2016-11-13 19:00,2016-11-13 22:00
656,A Baseball match,2,16470 Padberg Avenue:South Evertside,328,2016-11-13 19:00,2016-11-13 22:00
657,A Baseball match,2,16470 Padberg Avenue:South Evertside,328,2016-11-14  3:00,2016-11-14  6:00
658,A BasketBall match,3,16470 Padberg Avenue:South Evertside,328,2016-11-13  4:00,2016-11-13  7:00
659,Interested in showing religious places around the city,12,18761 Haag Mill:Lake Lester,329,2016-11-13  0:00,2016-11-13  3:00
660,Trip to a fine art museum,9,18761 Haag Mill:Lake Lester,329,2016-11-14 10:00,2016-11-14 13:00
661,A Baseball match,2,18761 Haag Mill:Lake Lester,329,2016-11-12  6:00,2016-11-12  9:00
662,A Baseball match,2,613 Gottlieb Tunnel:Runteshire,330,2016-11-14 18:00,2016-11-14 21:00
663,A Baseball match,2,613 Gottlieb Tunnel:Runteshire,330,2016-11-12 10:00,2016-11-12 13:00
664,A Soccer Match,7,613 Gottlieb Tunnel:Runteshire,330,2016-11-13 20:00,2016-11-13 23:00
665,Adventure trip,13,1852 Grayson Greens:Lake Shyanne,331,2016-11-13 17:00,2016-11-13 20:00
666,A Music Concert,8,51223 Constantin Ridge:South Claudie,332,2016-11-12 10:00,2016-11-12 13:00
667,An Ice Hockey Match,6,282 Oral Isle:North Betsy,333,2016-11-12  0:00,2016-11-12  3:00
668,A Music Concert,8,80174 Willms Hill:Bodehaven,334,2016-11-12 19:00,2016-11-12 22:00
669,A Bowling Tournament,4,80174 Willms Hill:Bodehaven,334,2016-11-13  7:00,2016-11-13 10:00
670,A BasketBall match,3,063 Collier Harbors:West Rosalee,335,2016-11-12  5:00,2016-11-12  8:00
671,A Baseball match,2,702 Sadye Via:Baumbachborough,336,2016-11-13  0:00,2016-11-13  3:00
672,Interested in showing unique architecture around the city,10,188 Spinka Heights:Port Yasmeen,337,2016-11-13 14:00,2016-11-13 17:00
673,Trip to a fine art museum,9,724 Elyse Road:Ozellafurt,338,2016-11-12 19:00,2016-11-12 22:00
674,Interested in showing religious places around the city,12,9372 Noe Harbors:East Madelinehaven,339,2016-11-14  5:00,2016-11-14  8:00
675,Interested in showing historical places around the city,11,9372 Noe Harbors:East Madelinehaven,339,2016-11-14  6:00,2016-11-14  9:00
676,Trip to a fine art museum,9,2679 Dickens Plain:Dibbertshire,340,2016-11-12 16:00,2016-11-12 19:00
677,A Football match,1,2679 Dickens Plain:Dibbertshire,340,2016-11-13 13:00,2016-11-13 16:00
678,Interested in showing unique architecture around the city,10,2679 Dickens Plain:Dibbertshire,340,2016-11-12 16:00,2016-11-12 19:00
679,Interested in showing unique architecture around the city,10,27310 Deven Unions:Lemuelview,341,2016-11-13  0:00,2016-11-13  3:00
680,Interested in showing religious places around the city,12,27310 Deven Unions:Lemuelview,341,2016-11-14  1:00,2016-11-14  4:00
681,Interested in showing religious places around the city,12,27310 Deven Unions:Lemuelview,341,2016-11-13 15:00,2016-11-13 18:00
682,Interested in showing unique architecture around the city,10,96109 Zora Glen:Maxbury,342,2016-11-13  6:00,2016-11-13  9:00
683,Trip to a fine art museum,9,96109 Zora Glen:Maxbury,342,2016-11-12 18:00,2016-11-12 21:00
684,Interested in showing religious places around the city,12,609 Herbert Parkways:Lake Lora,343,2016-11-12  6:00,2016-11-12  9:00
685,Interested in showing religious places around the city,12,609 Herbert Parkways:Lake Lora,343,2016-11-13  4:00,2016-11-13  7:00
686,A Music Concert,8,609 Herbert Parkways:Lake Lora,343,2016-11-12 19:00,2016-11-12 22:00
687,A Baseball match,2,685 Franecki Trail:North Jesseborough,344,2016-11-14 15:00,2016-11-14 18:00
688,Interested in showing unique architecture around the city,10,223 Dangelo Mountains:Damienhaven,345,2016-11-14  9:00,2016-11-14 12:00
689,A Boxing Match,5,54462 Lehner Flat:West Henderson,346,2016-11-13 12:00,2016-11-13 15:00
690,A Boxing Match,5,4793 Albina Trafficway:Julietstad,347,2016-11-13 10:00,2016-11-13 13:00
691,A Boxing Match,5,4793 Albina Trafficway:Julietstad,347,2016-11-12 15:00,2016-11-12 18:00
692,Adventure trip,13,446 Rowe Ridges:Port Stacey,348,2016-11-14  0:00,2016-11-14  3:00
693,A Football match,1,80356 Buckridge Viaduct:Gerholdton,349,2016-11-13 19:00,2016-11-13 22:00
694,Interested in showing religious places around the city,12,80356 Buckridge Viaduct:Gerholdton,349,2016-11-13 14:00,2016-11-13 17:00
695,A Soccer Match,7,80356 Buckridge Viaduct:Gerholdton,349,2016-11-14 14:00,2016-11-14 17:00
696,A Music Concert,8,37635 Diamond Meadow:New Alisa,350,2016-11-14  4:00,2016-11-14  7:00
